epoch,train_loss,train_kld,val_loss,val_kld,lr
1,2.066262940565745,0.41560961355765663,1.5503018054697248,0.16693303320142958,0.0006
2,1.2504987299442292,0.08402781300246716,1.050647078620063,0.06926447314520677,0.0006
3,1.1518569181362788,0.051727804603676,1.1297437294489807,0.046362527314987446,0.0006
4,0.8810106421510379,0.05382493181775014,1.2064670805301931,0.1138828931376338,0.0006
5,0.9563977194329103,0.05254475489879648,0.9976445916626189,0.04569142820934455,0.0006
6,1.1245559493700663,0.04915903955698013,0.9252851254617175,0.043628205524550545,0.0006
