epoch,train_loss,train_kld,val_loss,val_kld,lr
1,2.2417448500792188,0.42100028743346535,1.6950218783484565,0.1839669151438607,0.0006
2,1.3737616002559663,0.08545615151524544,1.0825096309185027,0.0625707745552063,0.0006
3,1.276556388537089,0.05469236212472121,1.2708478602270286,0.05213334461053212,0.0006
4,0.9633104448517164,0.058909133945902185,1.212543666528331,0.10493125135285987,0.0006
5,1.0538297346482675,0.05626083891838789,1.073825256857607,0.058361253576974075,0.0006
6,1.229442619283994,0.052159190829843285,0.9772261507602201,0.04209023306353225,0.0006
