1.196073666214942932e-01,2.770822675302042626e-06,5.864224582910537720e-02,8.144544949573173653e-08,8.217476010322570801e-01,1.354611423032281436e-10
1.988036092370748520e-03,8.153703808784484863e-01,1.249276829184964299e-04,6.881324946880340576e-02,3.458784776739776134e-04,1.133575290441513062e-01
1.421327624484547414e-06,2.808731421828269958e-02,4.997132236894685775e-06,2.157758548855781555e-02,7.557839126093313098e-06,9.503211975097656250e-01
1.351079810410737991e-02,9.852815270423889160e-01,7.866577789172879420e-07,6.790112238377332687e-04,2.789961581584066153e-05,5.000218516215682030e-04
3.559319505797020611e-09,5.302948993630707264e-04,3.295407111636450281e-07,1.810915768146514893e-03,9.643663361202925444e-07,9.976574182510375977e-01
2.885114369632901798e-08,3.424510008898096203e-09,9.910360574722290039e-01,8.855135180056095123e-03,1.086724514607340097e-04,9.894894503759132931e-08
1.362673884841569816e-07,2.076219729474360065e-08,9.971471428871154785e-01,7.047830731607973576e-04,2.147867577150464058e-03,8.990760846927514649e-08
1.230166013499456312e-08,7.336943830260622690e-10,9.994050264358520508e-01,4.615999641828238964e-04,1.333355321548879147e-04,7.955982539442629786e-09
2.676385065569775179e-06,1.173605960502754897e-05,6.504628062248229980e-01,3.486052453517913818e-01,7.434888975694775581e-04,1.739973231451585889e-04
1.830734312534332275e-01,8.168395161628723145e-01,1.092241674882643565e-07,3.960909089073538780e-05,2.343902633583638817e-05,2.386210144322831184e-05
2.339066751301288605e-02,9.763135313987731934e-01,3.469037679337816371e-08,2.872178738471120596e-04,1.079608068721427117e-06,7.396747150778537616e-06
1.630376391403842717e-05,4.548665601760149002e-03,9.034278802573680878e-03,7.875003218650817871e-01,4.870546690654009581e-04,1.984133422374725342e-01
7.428872777381911874e-06,9.267310611903667450e-03,1.038766349665820599e-03,2.910797297954559326e-01,1.417244056938216090e-04,6.984650492668151855e-01
1.240836735814809799e-02,1.677157888479996473e-05,3.117576474323868752e-03,2.018321225705221877e-07,9.844570755958557129e-01,7.131466528420560280e-09
5.792102001578314230e-06,2.336775360163301229e-04,6.427940446883440018e-03,9.924052357673645020e-01,8.512031490681692958e-05,8.422132232226431370e-04
6.762033990526106209e-07,2.421078825136646628e-04,7.805011235177516937e-03,9.757437705993652344e-01,1.824257778935134411e-04,1.602596789598464966e-02
1.898413710296154022e-02,3.988753149997137371e-08,8.847264572978019714e-03,1.820777556504893369e-10,9.721685647964477539e-01,1.331749109861196656e-13
2.553153550252318382e-03,8.143483996391296387e-01,4.224549775244668126e-05,1.686655879020690918e-01,4.283022644813172519e-05,1.434786897152662277e-02
9.997475743293762207e-01,1.567126446389011107e-06,3.886146714648930356e-06,1.182938635935215643e-09,2.469078463036566973e-04,9.823959273022944694e-14
9.836085438728332520e-01,1.109847289626486599e-05,2.416271890979260206e-04,8.477939239526222082e-09,1.613866910338401794e-02,2.459794694320560637e-11
2.686266998352948576e-05,5.984293762594461441e-03,6.016057450324296951e-03,9.411541819572448730e-01,5.881781107746064663e-04,4.623042047023773193e-02
3.291039913892745972e-02,9.587496519088745117e-01,2.390931149420794100e-05,5.598974879831075668e-03,1.964766415767371655e-04,2.520643174648284912e-03
5.560085725164753967e-10,3.116547886747866869e-04,2.083782213446738751e-08,3.474261029623448849e-04,1.207055220220354386e-07,9.993408322334289551e-01
1.179300621151924133e-02,8.248955942690372467e-03,5.460321530699729919e-02,1.521970727480947971e-03,9.235979318618774414e-01,2.349319693166762590e-04
8.553919382393360138e-03,8.909916505217552185e-04,7.569652795791625977e-01,1.100669614970684052e-02,2.225586771965026855e-01,2.441998003632761538e-05
9.741902351379394531e-01,4.132394387852400541e-04,1.294709742069244385e-02,2.460329269524663687e-04,1.220326218754053116e-02,1.854307214443906560e-07
1.649016923011004110e-09,4.701051214972551406e-10,9.988912940025329590e-01,1.010692794807255268e-03,9.797109669307246804e-05,1.978164476668098359e-08
