epoch,train_loss,train_kld,val_loss,val_kld,lr
1,2.1703644692897797,0.3877051661411921,1.5367233064439563,0.1389639907413059,0.0007
2,1.3450613190730414,0.06479647209246954,1.1242250833246443,0.05438791720403565,0.0007
3,1.2625273863474529,0.051876225198308624,1.208798194759422,0.04368618886089987,0.0007
4,0.9916228110591571,0.04977313196286559,1.3523637219125197,0.10321261644777324,0.0007
5,1.0850032145778339,0.05933859888464212,1.1068968589521118,0.09673940868427357,0.0007
6,1.2933367977539698,0.061196094813446206,1.0560336046645211,0.04166609025042918,0.0007
