epoch,train_loss,train_kld,val_loss,val_kld,lr
1,2.680128355820974,0.43568929185469946,2.032662292321523,0.21023392842875588,0.0006
2,1.7036294122536977,0.09942650745312373,1.4228018210993874,0.06684614262647098,0.0006
3,1.5706323047478994,0.051499278470873835,1.6498730807668633,0.0493124698392219,0.0006
4,1.1920872991283735,0.07464778174956639,1.4280353551523552,0.06551382549934917,0.0006
5,1.312111883610487,0.05134118304898341,1.333998692035675,0.053304337648053965,0.0006
6,1.6365467488765717,0.05231679854914546,1.4392685285769402,0.04444355480372906,0.0006
