epoch,train_loss,train_kld,val_loss,val_kld,lr
1,2.316535955667496,0.4567862053712209,1.8710319598515828,0.2536722246143553,0.0005
2,1.440212353070577,0.12182803352673849,1.2017065763473511,0.07326476814018355,0.0005
3,1.283368464310964,0.0547143716365099,1.2672544779049026,0.047478659161263044,0.0005
4,0.9718172440926234,0.0580628157282869,1.2488536763936282,0.06435374044295815,0.0005
5,1.0626914099479714,0.047479375389715035,1.0886980178455512,0.07538258470594883,0.0005
6,1.352323599656423,0.05320302055527767,1.2136861758720543,0.043720174125499195,0.0005
