epoch,train_loss,train_kld,val_loss,val_kld,lr
1,2.241768495241801,0.4210297534863154,1.695900309085846,0.18378548191653357,0.0006
2,1.3733164558808009,0.08531682205696901,1.0890246762169733,0.06250006788306767,0.0006
3,1.270455656449,0.05312650073319673,1.1516794256865979,0.051393144412173165,0.0006
4,0.9647869676351547,0.06077441995342572,1.2881302618835535,0.09845970620711644,0.0006
5,1.0674346699068944,0.05838032538692157,1.0752347374955813,0.05899610457321008,0.0006
6,1.2494583825270336,0.050293143621335426,1.1143919840868977,0.044406214811735685,0.0006
